kickX,kickY,kickAngle,goalZ,outcome,kickPleas,kickArou,goalPleas,goalArou
1.053592,-0.036766,-32.000000,0.001209,O,-0.671513,-0.145935,0.501484,0.994605
1.084999,0.114731,26.000000,-0.247636,O,-0.625595,-0.026546,0.748241,0.097306
1.039974,0.021345,-14.000000,0.397375,D,-0.300000,0.555712,1.000000,-0.447924
1.063945,0.088250,12.000000,-0.350396,G,0.290935,0.504023,-0.145467,-0.274580
1.101432,0.122068,34.000000,-0.502943,O,-0.760394,-0.377024,1.002900,-0.828729
1.047840,-0.023644,-28.000000,-0.097182,O,-0.595921,0.050604,0.402923,0.646993
1.041820,0.039750,-6.000000,-0.353813,G,1.000000,0.820862,-0.532925,-0.286497
1.044147,-0.008054,-22.000000,0.049529,R,-0.400000,0.295688,0.548881,0.822252
1.009839,0.029315,-28.000000,-0.302441,O,-0.615686,-0.000783,0.197376,-0.100452
1.046894,-0.005392,-20.000000,0.403677,D,-0.300000,0.385943,1.000000,-0.467544
1.048578,-0.024596,-26.000000,0.295902,O,-0.618188,-0.007288,0.795565,-0.074783
1.036653,0.127658,2.000000,0.297296,G,0.821920,0.885658,-0.410960,-0.078611
1.048587,-0.017560,-24.000000,-0.352360,R,-0.400000,0.239450,0.148063,-0.279771
1.047603,0.044356,-4.000000,-0.503733,G,1.000000,0.934580,-0.569084,-0.831506
1.051525,-0.038386,-32.000000,0.496438,O,-0.729611,-0.296989,0.996654,-0.806014
1.047525,-0.034944,-32.000000,-0.051213,O,-0.684983,-0.180957,0.448434,0.812488
1.052023,0.065474,4.000000,-0.303986,G,0.228026,0.810125,-0.114013,-0.105048
1.049451,0.020987,-12.000000,0.097501,G,0.494310,0.655392,-0.247155,0.645624
1.043409,-0.002341,-20.000000,0.198833,R,-0.400000,0.385969,0.698920,0.276653
1.048837,0.058314,-2.000000,-0.154641,G,0.273841,0.981210,-0.136920,0.433779
1.055333,0.086463,12.000000,-0.001864,G,1.000000,0.470815,-0.526775,0.991238
1.042330,0.039925,-8.000000,-0.304905,G,1.000000,0.652041,-0.652358,-0.106905
1.045716,-0.036509,-30.000000,-0.201756,O,-0.658853,-0.113018,0.298259,0.266395
1.048067,0.017004,-14.000000,0.152199,G,0.571832,0.561846,-0.285916,0.446407
1.087481,0.116636,32.000000,0.297319,O,-0.664635,-0.128050,0.201978,-0.083717
1.044959,-0.007332,-22.000000,0.198141,R,-0.400000,0.276154,0.697725,0.280999
1.117949,0.180638,32.000000,0.505371,O,-0.750432,-0.351124,-0.005497,-0.838170
1.075521,0.105973,22.000000,-0.095220,O,-0.590161,0.065583,0.595234,0.653695
1.076804,0.106392,22.000000,0.103701,O,-0.583868,0.081943,0.396066,0.622060
1.042911,0.042059,-6.000000,0.104168,D,-0.300000,0.842639,1.000000,0.622824
1.046983,0.058393,-2.000000,0.097431,D,-0.300000,0.987741,1.000000,0.646287
1.057337,0.079463,10.000000,0.245532,G,1.000000,0.565421,-0.679380,0.109815
1.080640,0.103630,24.000000,-0.401912,O,-0.601210,0.036855,0.901218,-0.458974
1.071442,0.098519,20.000000,0.051818,L,-0.400000,0.228287,0.448444,0.812524
1.045108,-0.018474,-24.000000,0.252409,O,-0.631378,-0.041582,0.752198,0.082918
1.074561,0.102632,20.000000,-0.195807,O,-0.559356,0.145674,0.696407,0.285793
1.059364,0.072574,6.000000,-0.402896,G,0.284683,0.740485,-0.142342,-0.461298
1.041928,0.032435,-10.000000,-0.495069,G,1.000000,0.709458,-0.785266,-0.798996
1.073018,0.107912,22.000000,0.502881,O,-0.559331,0.145739,-0.004436,-0.834312
1.044055,0.039799,-6.000000,-0.353838,G,1.000000,0.835857,-0.518014,-0.286804
1.042608,-0.018328,-24.000000,0.296459,O,-0.556159,0.153987,0.796522,-0.078264
1.053150,0.055123,-2.000000,-0.451747,G,0.845393,0.971131,-0.422696,-0.642055
1.045770,-0.042071,-32.000000,0.145938,O,-0.663652,-0.125494,0.646026,0.468997
1.063503,0.092267,16.000000,-0.196620,L,-0.400000,0.384492,0.697433,0.282061
1.090633,0.119518,32.000000,0.101732,O,-0.741920,-0.328991,0.398405,0.630564
1.055947,0.065098,4.000000,0.095136,G,0.746640,0.722429,-0.373320,0.651822
1.045784,-0.031402,-28.000000,0.299929,O,-0.583942,0.081751,0.800032,-0.091024
1.045762,-0.006318,-22.000000,0.401309,R,-0.400000,0.354699,0.900420,-0.456074
1.054387,0.142177,6.000000,0.303577,G,0.882515,0.862533,-0.441258,-0.104695
1.103226,0.120367,34.000000,0.004317,O,-0.682667,-0.174935,0.495570,0.983893
1.054345,0.063622,2.000000,-0.449558,G,0.639943,0.870952,-0.319971,-0.632796
1.077803,0.104222,24.000000,-0.246589,O,-0.627664,-0.031925,0.746635,0.103146
1.047437,0.008455,-16.000000,-0.296076,R,-0.400000,0.307922,0.203219,-0.079202
1.091604,0.164563,22.000000,-0.253221,L,-0.400000,0.375154,0.754127,0.075901
0.999330,-0.005201,-36.000000,-0.251799,O,-0.802423,-0.486299,0.248261,0.084584
1.051018,0.072490,6.000000,0.052887,G,0.620724,0.742322,-0.310362,0.808423
1.046663,-0.001257,-18.000000,-0.201856,G,1.000000,0.481244,-0.719926,0.268474
1.050015,-0.007655,-22.000000,0.250484,R,-0.400000,0.314904,0.749341,0.093305
1.063045,0.148831,12.000000,0.104886,G,0.662824,0.773529,-0.331412,0.618397
1.054761,0.081482,10.000000,-0.302262,G,0.275251,0.559325,-0.137625,-0.101998
1.053454,0.075000,8.000000,0.348764,G,1.000000,0.620734,-0.727528,-0.266406
1.049116,0.039102,-6.000000,-0.054649,G,0.646859,0.731262,-0.323430,0.801122
1.057337,0.079597,8.000000,0.146943,G,0.983632,0.656161,-0.491816,0.461903
1.078882,0.105119,24.000000,-0.345088,D,-0.300000,0.386945,1.000000,-0.254907
1.094519,0.122994,32.000000,-0.403347,O,-0.719918,-0.271788,0.902823,-0.464810
1.048082,-0.029406,-28.000000,0.497568,O,-0.658556,-0.112244,0.997908,-0.810573
1.054929,0.074088,8.000000,-0.199781,G,0.368997,0.616076,-0.184499,0.274816
1.045255,-0.016355,-24.000000,0.249261,O,-0.555131,0.156659,0.748832,0.095155
1.099847,0.124021,36.000000,-0.104074,O,-0.832577,-0.564700,0.604124,0.621368
1.048740,0.032924,-8.000000,0.402230,D,-0.300000,0.624571,1.000000,-0.463024
1.064702,0.085119,12.000000,0.396225,G,1.000000,0.466742,-0.929623,-0.441325
1.104058,0.126874,36.000000,0.200799,O,-0.637163,-0.056623,0.299220,0.269891
1.053452,0.071448,4.000000,-0.504549,G,0.565241,0.778062,-0.282621,-0.834758
1.092385,0.114385,30.000000,-0.354751,O,-0.678553,-0.164237,0.854565,-0.289328
1.049388,0.033313,-10.000000,-0.497704,G,1.000000,0.674619,-0.823899,-0.812794
1.084483,0.115506,28.000000,-0.095128,O,-0.665038,-0.129100,0.595465,0.652853
1.042468,0.022805,-12.000000,0.402298,D,-0.300000,0.626837,1.000000,-0.463410
1.073142,0.096653,18.000000,0.398560,L,-0.400000,0.313844,0.101544,-0.448932
1.063958,0.152858,14.000000,0.052843,G,1.000000,0.380471,-0.672470,0.807488
1.050949,-0.052743,-36.000000,-0.245880,O,-0.736488,-0.314870,0.253526,0.103732
1.097791,0.124417,32.000000,-0.401243,O,-0.762122,-0.381518,0.900174,-0.455180
1.046093,-0.010293,-24.000000,-0.048713,R,-0.400000,0.329480,0.452089,0.825778
1.119889,0.184212,32.000000,-0.246670,O,-0.764843,-0.388593,0.746667,0.103030
1.050764,-0.050343,-36.000000,-0.100338,O,-0.748417,-0.345884,0.399675,0.635184
1.049363,-0.006856,-22.000000,-0.148640,R,-0.400000,0.285978,0.351306,0.459294
1.120724,0.189856,34.000000,-0.450458,O,-0.771789,-0.406652,0.950583,-0.638482
1.052276,0.072956,6.000000,0.204290,G,0.932202,0.738155,-0.466101,0.257250
1.044951,-0.021709,-26.000000,-0.200193,O,-0.583717,0.082336,0.299687,0.271589
1.051358,-0.025665,-26.000000,-0.451342,O,-0.604242,0.028972,0.048663,-0.641225
1.040699,0.005269,-18.000000,0.095514,G,1.000000,0.394368,-0.510056,0.652451
1.092912,0.115371,30.000000,-0.204262,O,-0.704212,-0.230951,0.704513,0.256316
1.062951,0.086570,12.000000,0.352582,G,1.000000,0.501383,-0.850959,-0.281245
1.052227,-0.044414,-34.000000,-0.348506,O,-0.699700,-0.219221,0.151389,-0.267677
1.044888,0.030875,-10.000000,-0.298068,G,1.000000,0.693551,-0.603891,-0.081608
1.093273,0.126094,34.000000,0.295177,O,-0.799059,-0.477554,0.203609,-0.077786
1.041479,0.031789,-8.000000,-0.401601,G,1.000000,0.776455,-0.625280,-0.460854
1.043797,0.054231,-4.000000,-0.399106,G,0.939324,0.929118,-0.469662,-0.450110
1.048225,0.000536,-20.000000,0.348397,R,-0.400000,0.290801,0.848802,-0.268371
1.007593,0.026895,-28.000000,0.502492,O,-0.608668,0.017463,1.003572,-0.831169
1.049684,-0.052003,-36.000000,0.104927,O,-0.748510,-0.346127,0.605225,0.617363
1.042069,0.027982,-12.000000,-0.047510,G,0.830998,0.632017,-0.415499,0.827213
1.047988,-0.034721,-32.000000,0.504300,O,-0.643414,-0.072875,1.001348,-0.823083
1.044335,0.040453,-8.000000,0.052034,G,0.297888,0.799643,-0.148944,0.813043
1.042210,0.007015,-16.000000,0.453202,D,-0.300000,0.357510,1.000000,-0.645951
1.047543,-0.038293,-30.000000,-0.002320,O,-0.662473,-0.122431,0.497640,0.991418
1.049208,-0.038767,-32.000000,-0.451336,O,-0.705300,-0.233781,0.048321,-0.642468
1.084785,0.113854,28.000000,-0.246207,O,-0.689717,-0.193264,0.746027,0.105356
1.090848,0.118258,28.000000,0.302667,O,-0.672155,-0.147604,0.197525,-0.099909
1.051586,-0.041886,-32.000000,-0.446802,O,-0.707523,-0.239560,0.053113,-0.625045
1.071498,0.099843,20.000000,0.403998,O,-0.555941,0.154552,0.095783,-0.469881
1.044851,-0.011820,-24.000000,-0.396136,O,-0.561079,0.141195,0.103734,-0.440968
1.083313,0.109862,28.000000,-0.348120,O,-0.677610,-0.161785,0.847918,-0.265157
1.043332,0.016865,-14.000000,-0.447757,G,1.000000,0.568830,-0.878749,-0.627562
1.091631,0.115040,28.000000,-0.254593,O,-0.689787,-0.193445,0.754684,0.073876
1.047989,0.017039,-14.000000,0.001023,R,-0.400000,0.371075,0.500479,0.998259
1.090602,0.171271,24.000000,-0.348904,O,-0.605204,0.026471,0.848899,-0.268725
1.057022,0.070477,4.000000,0.251912,G,1.000000,0.748316,-0.504063,0.082256
1.049691,0.057464,0.000000,0.052715,G,0.308764,0.897778,-0.154382,0.810326
1.083921,0.109092,28.000000,-0.247551,O,-0.611702,0.009576,0.748548,0.096190
1.043574,0.007415,-18.000000,-0.097371,R,-0.400000,0.294598,0.402407,0.645118
1.001104,0.008246,-32.000000,0.496464,O,-0.688258,-0.189470,0.996753,-0.806374
1.079731,0.098794,22.000000,0.304751,O,-0.560538,0.142602,0.196362,-0.104140
1.047880,-0.022342,-26.000000,-0.003373,O,-0.575643,0.103328,0.497096,0.989439
1.053072,0.061274,0.000000,-0.403103,G,0.615349,0.904613,-0.307674,-0.465677
1.048630,0.039791,-8.000000,-0.298724,G,1.000000,0.754754,-0.543823,-0.085734
1.052891,-0.026322,-28.000000,0.104257,O,-0.592377,0.059819,0.605517,0.616302
1.089397,0.121462,30.000000,-0.302054,O,-0.713690,-0.255593,0.801299,-0.095631
1.065203,0.082105,12.000000,0.099674,G,1.000000,0.523217,-0.575919,0.639507
1.043928,0.050961,-2.000000,0.454217,G,0.847563,0.969421,-0.423781,-0.652219
1.045957,0.014122,-14.000000,-0.303608,R,-0.400000,0.374618,0.196574,-0.103369
1.106065,0.173563,28.000000,-0.453756,O,-0.559762,0.144619,0.953694,-0.649797
1.090440,0.115978,32.000000,-0.301782,O,-0.731371,-0.301565,0.801069,-0.094797
1.074955,0.103903,22.000000,0.298638,O,-0.574029,0.107525,0.201086,-0.086962
1.043146,0.008497,-18.000000,-0.247661,G,1.000000,0.434205,-0.813626,0.098793
1.047263,0.068789,2.000000,0.500016,G,1.000000,0.817903,-0.683194,-0.822171
1.061660,0.089096,16.000000,-0.149324,G,0.878719,0.411181,-0.439360,0.456512
1.065560,0.096945,18.000000,0.252972,L,-0.400000,0.274900,0.247147,0.080533
1.024075,0.087441,-10.000000,0.104731,G,0.434630,0.677697,-0.217315,0.618227
1.055364,-0.052561,-36.000000,0.396395,O,-0.758142,-0.371169,0.895997,-0.439990
1.047725,-0.011654,-24.000000,0.148612,O,-0.582847,0.084598,0.649032,0.458066
1.071928,0.095402,20.000000,-0.196021,O,-0.559998,0.144005,0.696358,0.285971
1.056093,-0.050172,-36.000000,0.450516,O,-0.742592,-0.330738,0.951340,-0.641237
1.127188,0.193314,36.000000,0.395578,O,-0.791538,-0.458000,0.104469,-0.438296
1.070611,0.102830,20.000000,0.246990,L,-0.400000,0.246785,0.252976,0.101732
1.017558,0.093417,-8.000000,-0.202617,G,0.895486,0.754793,-0.447743,0.263505
1.057382,0.081261,8.000000,-0.295780,D,-0.300000,0.681880,1.000000,-0.075416
1.051055,-0.045234,-34.000000,0.151513,O,-0.706996,-0.238190,0.651442,0.449302
1.053309,0.074743,4.000000,-0.296498,G,0.366025,0.887136,-0.183013,-0.075917
1.069372,0.094399,18.000000,0.152368,L,-0.400000,0.341542,0.347564,0.445686
1.012162,0.004356,-36.000000,-0.491325,O,-0.756547,-0.367022,0.008742,-0.786393
1.066022,0.088664,16.000000,0.096880,G,1.000000,0.368446,-0.728681,0.646812
1.051896,0.056455,-2.000000,0.497304,G,0.868003,0.936657,-0.434002,-0.808527
1.080830,0.110283,24.000000,-0.402935,O,-0.600756,0.038035,0.902801,-0.464731
1.067240,0.092941,16.000000,0.295217,L,-0.400000,0.369753,0.204250,-0.075455
1.045781,-0.017672,-26.000000,-0.254928,O,-0.552110,0.164513,0.244855,0.072199
1.063862,0.090582,16.000000,0.298181,L,-0.400000,0.355307,0.201366,-0.085943
1.040550,0.136773,4.000000,-0.245406,D,-0.300000,0.792330,1.000000,0.106273
1.044518,-0.021692,-26.000000,0.095650,O,-0.575822,0.102863,0.595916,0.651215
1.069608,0.090978,16.000000,-0.450598,D,-0.300000,0.384399,1.000000,-0.638450
1.081172,0.109155,26.000000,-0.246063,O,-0.636979,-0.056146,0.746005,0.105437
1.047008,0.008708,-16.000000,0.203806,G,0.591199,0.500915,-0.295600,0.260053
1.046252,-0.043724,-32.000000,-0.046550,O,-0.678351,-0.163712,0.453688,0.831593
1.056346,0.081335,10.000000,-0.000683,G,0.875171,0.561714,-0.437586,0.997454
1.076347,0.095199,20.000000,0.001197,O,-0.559013,0.146565,0.499365,0.997691
1.100284,0.118571,34.000000,0.149309,O,-0.754650,-0.362089,0.350791,0.457421
1.041949,0.026513,-12.000000,-0.195271,G,1.000000,0.606624,-0.588435,0.290696
1.078329,0.109898,24.000000,-0.045357,O,-0.595784,0.050963,0.546150,0.832182
1.095235,0.120751,30.000000,-0.304823,O,-0.722442,-0.278350,0.804413,-0.106956
1.046798,0.048818,-4.000000,-0.500060,G,1.000000,0.854394,-0.645481,-0.817728
1.060955,0.089995,14.000000,-0.204212,G,0.767745,0.411697,-0.383873,0.256616
1.089365,0.114475,30.000000,-0.245929,O,-0.705276,-0.233719,0.745764,0.106312
1.047579,0.060059,0.000000,0.449155,G,1.000000,0.929501,-0.519817,-0.633885
1.054226,0.080017,8.000000,0.049392,G,0.771092,0.663519,-0.385546,0.821583
1.044663,-0.029198,-28.000000,0.453422,O,-0.618351,-0.007714,0.955210,-0.655308
1.045746,0.062093,0.000000,0.302806,G,0.689740,0.957408,-0.344870,-0.099195
1.047946,0.058669,-2.000000,0.402753,G,0.739882,0.967547,-0.369941,-0.463251
1.083439,0.106445,24.000000,-0.145493,O,-0.606908,0.022039,0.645297,0.471649
1.048513,0.010101,-16.000000,0.052250,G,0.896953,0.499608,-0.448477,0.811218
1.049360,-0.053778,-36.000000,0.298016,O,-0.781684,-0.432378,0.799443,-0.088884
1.092663,0.123471,32.000000,0.501101,O,-0.757332,-0.369064,-0.003684,-0.831577
1.080948,0.107736,26.000000,0.453558,O,-0.632849,-0.045408,0.047240,-0.646399
1.095434,0.124208,34.000000,-0.095128,O,-0.757903,-0.370547,0.595496,0.652743
1.056787,0.071616,4.000000,0.148228,G,0.678039,0.809280,-0.339019,0.460730
1.060983,0.086601,14.000000,0.003440,G,1.000000,0.439444,-0.564126,0.987019
1.051856,0.060114,0.000000,-0.097130,D,-0.300000,0.896512,1.000000,0.648913
1.045354,0.040108,-8.000000,-0.345685,G,1.000000,0.762880,-0.583450,-0.259381
1.065454,0.096780,18.000000,0.246840,L,-0.400000,0.338445,0.252685,0.100674
1.039144,0.132403,2.000000,0.094675,G,0.468301,0.860623,-0.234151,0.655367
1.058266,0.076462,10.000000,-0.203057,G,0.532056,0.532334,-0.266028,0.266773
1.053720,0.079838,10.000000,-0.199950,G,0.626968,0.486781,-0.313484,0.273693
1.056699,-0.049443,-34.000000,0.198653,O,-0.721603,-0.276168,0.699051,0.276178
1.096720,0.125730,34.000000,-0.354483,O,-0.758716,-0.372661,0.854027,-0.287370
1.080808,0.102804,24.000000,0.150877,O,-0.612391,0.007782,0.348953,0.450739
1.071719,0.103569,20.000000,-0.002294,O,-0.559309,0.145796,0.502020,0.992654
1.057414,0.080953,10.000000,-0.399962,D,-0.300000,0.630201,1.000000,-0.454494
1.084605,0.101916,24.000000,-0.201999,O,-0.622937,-0.019636,0.702248,0.264553
1.083311,0.102204,24.000000,-0.404419,O,-0.586469,0.075180,0.903884,-0.468669
1.046614,0.033125,-8.000000,-0.399053,G,1.000000,0.834844,-0.564838,-0.453392
1.047841,-0.039579,-34.000000,0.297229,O,-0.704733,-0.232307,0.797027,-0.080096
1.094150,0.117076,32.000000,-0.397724,O,-0.755033,-0.363085,0.897848,-0.446719
1.049684,0.051771,-4.000000,0.351315,G,0.613678,0.955044,-0.306839,-0.279254
1.052327,0.060517,-2.000000,0.402844,G,0.758671,0.976992,-0.379335,-0.463067
1.041587,0.001863,-20.000000,-0.103080,R,-0.400000,0.373773,0.396530,0.623744
1.042873,0.036936,-8.000000,-0.051940,G,0.584684,0.759042,-0.292342,0.813149
1.048208,0.013635,-16.000000,-0.301635,G,1.000000,0.489831,-0.811966,-0.097444
1.067858,0.095948,16.000000,0.396209,G,1.000000,0.369094,-1.000000,-0.447094
1.056540,-0.051217,-36.000000,-0.503495,O,-0.751598,-0.354155,-0.003426,-0.830640
1.097879,0.124653,34.000000,0.251748,O,-0.800282,-0.480734,0.248143,0.084155
1.086672,0.118543,30.000000,0.298484,O,-0.615295,0.000233,0.201270,-0.086292
1.093500,0.118436,30.000000,0.096062,O,-0.704737,-0.232317,0.404302,0.652006
1.048807,-0.051860,-36.000000,0.245725,O,-0.749540,-0.348803,0.745760,0.106328
1.053441,-0.054597,-36.000000,-0.004608,O,-0.760076,-0.376197,0.494988,0.981774
1.047038,0.059026,-2.000000,-0.104035,G,0.274987,0.966097,-0.137493,0.623306
1.063756,0.093656,16.000000,-0.246911,G,0.577017,0.464558,-0.288509,0.102060
1.050945,-0.016581,-26.000000,0.099525,O,-0.556717,0.152535,0.600207,0.635610
1.042999,0.018978,-14.000000,-0.198519,G,1.000000,0.543961,-0.654608,0.277932
1.050570,-0.036391,-32.000000,0.149621,O,-0.660522,-0.117358,0.649762,0.455410
1.049516,-0.007587,-22.000000,-0.098066,R,-0.400000,0.297785,0.402080,0.643926
1.050216,0.026207,-10.000000,0.151580,G,0.333361,0.681160,-0.166680,0.446693
1.053994,-0.052376,-36.000000,-0.098013,O,-0.737974,-0.318732,0.401619,0.642250
1.054237,-0.048907,-34.000000,-0.204851,O,-0.699790,-0.219454,0.294618,0.253155
1.042362,0.057731,-2.000000,-0.255000,G,0.351265,0.920885,-0.175632,0.073646
1.056501,0.070087,6.000000,-0.450830,G,0.376948,0.737380,-0.188474,-0.640343
1.048423,-0.006960,-20.000000,-0.196677,R,-0.400000,0.251684,0.303460,0.285310
1.012958,0.046978,-22.000000,0.198832,R,-0.400000,0.366123,0.698687,0.277501
1.048274,-0.040412,-32.000000,-0.196204,O,-0.671620,-0.146213,0.303273,0.284630
1.091831,0.116681,30.000000,0.251173,O,-0.697125,-0.212524,0.250109,0.091304
1.102102,0.121393,34.000000,0.501289,O,-0.773671,-0.411544,-0.002882,-0.828662
1.101384,0.121818,36.000000,-0.301871,O,-0.815464,-0.520207,0.801946,-0.097984
1.045933,0.057637,-2.000000,0.348670,G,0.410655,0.856646,-0.205328,-0.267934
1.053395,0.057673,-2.000000,-0.254445,G,0.465354,0.978824,-0.232677,0.076898
1.101522,0.126867,36.000000,-0.500055,O,-0.821146,-0.534981,1.000719,-0.820796
1.042162,-0.004755,-22.000000,0.499212,R,-0.400000,0.299316,0.999050,-0.814727
1.078657,0.163378,18.000000,0.047998,L,-0.400000,0.359296,0.452663,0.827865
1.084529,0.167632,18.000000,0.002905,G,1.000000,0.429484,-0.573361,0.989657
1.083163,0.113436,26.000000,-0.245231,O,-0.550396,0.168971,0.745466,0.107397
1.079146,0.105899,22.000000,0.052019,O,-0.586009,0.076375,0.447920,0.810616
1.048196,0.048194,-4.000000,0.397498,G,0.851867,0.971670,-0.425934,-0.445833
1.048456,0.061460,2.000000,0.350259,G,0.914251,0.892787,-0.457125,-0.272408
1.016693,0.095788,-10.000000,0.002206,G,0.641580,0.677262,-0.320790,0.992917
1.081444,0.112046,26.000000,0.250846,O,-0.633520,-0.047152,0.249441,0.088877
1.065957,0.090858,14.000000,0.099563,L,-0.400000,0.383740,0.400448,0.637992
1.053055,-0.036372,-32.000000,0.248921,O,-0.634427,-0.049509,0.749772,0.091739
1.083427,0.116531,28.000000,-0.295458,O,-0.642136,-0.069553,0.795283,-0.073755
1.049973,0.029437,-10.000000,-0.452574,G,1.000000,0.681975,-0.770686,-0.646038
1.086364,0.120898,30.000000,0.152533,O,-0.679999,-0.167998,0.348110,0.447674
1.051337,-0.029922,-28.000000,0.305012,O,-0.597474,0.046568,0.804520,-0.107346
1.087163,0.118237,30.000000,-0.151716,O,-0.709021,-0.243454,0.651523,0.449006
1.082766,0.113555,26.000000,-0.199128,O,-0.633143,-0.046171,0.698965,0.276491
1.054531,0.066824,4.000000,0.245156,G,0.908922,0.790690,-0.454461,0.108544
1.045718,0.013717,-14.000000,0.049088,G,0.857490,0.522315,-0.428745,0.822036
1.086884,0.113841,28.000000,0.397977,O,-0.657578,-0.109703,0.101212,-0.450137
1.061422,0.072890,8.000000,0.300503,G,0.781530,0.909726,-0.390765,-0.092694
1.070776,0.096960,18.000000,0.395698,L,-0.400000,0.341263,0.104735,-0.437329
1.088995,0.168045,22.000000,-0.149875,O,-0.569096,0.120350,0.650053,0.454353
1.076746,0.103375,22.000000,-0.501725,O,-0.594853,0.053381,1.001421,-0.823350
1.046570,-0.003736,-20.000000,0.354526,G,0.495079,0.397801,-0.247539,-0.289673
1.097824,0.175060,26.000000,-0.201320,O,-0.640351,-0.064913,0.701253,0.268171
1.050521,0.074255,4.000000,0.249423,G,0.864331,0.817855,-0.432165,0.090833
1.063810,0.087456,12.000000,-0.451447,G,0.221595,0.659570,-0.110797,-0.640827
1.047878,0.140718,6.000000,0.300869,G,1.000000,0.686046,-0.614857,-0.094194
1.049503,0.013612,-14.000000,0.452480,D,-0.300000,0.659205,1.000000,-0.644875
1.063028,0.086373,10.000000,0.396053,G,1.000000,0.591868,-0.804334,-0.440734
1.046331,-0.023114,-26.000000,-0.399286,O,-0.607367,0.020845,0.100572,-0.452467
1.048244,-0.011035,-24.000000,0.003454,R,-0.400000,0.223693,0.503708,0.986515
1.057478,0.080194,10.000000,-0.352365,D,-0.300000,0.598017,1.000000,-0.278589
1.044626,0.024967,-12.000000,-0.401155,G,1.000000,0.648352,-0.752611,-0.458047
1.067009,0.088091,14.000000,0.404820,G,1.000000,0.469035,-0.935424,-0.470763
1.044490,0.059139,-2.000000,0.248165,G,0.219620,0.861820,-0.109810,0.098218
